TIME,RPM,RPM_motor_/_Cardan,TPS,Posição_do_acelerador,RPM_cardan,Ponto_de_ignição,MAP,Sonda_Geral,RPM_do_câmbio,2-step,Largada_validada,Marcha,Vazão_da_bancada_A,Fluxo_total_de_combustível,Ângulo_da_Fase_de_Injeção,Pressão_diferencial_de_combustível,Abertura_bicos_A,Tempo_de_Injeção_Banco_A,Temp._do_motor,Temp._do_Ar,Pressão_de_Óleo,Pressão_de_Combustível,Temperatura_do_óleo,Tensão_da_Bateria,Dwell_de_ignição,Eletroventilador_1_-_Enriquecimento,Pressão_do_freio,Sinal_de_sincronia_do_motor,Corte_na_desaceleração_(cutoff),Partida_do_motor,Lenta,Primeiro_pulso_de_partida,Injeção_rápida_e_de_decaimento,Ignição_(Cil_1),Ignição_(Cil_2),Ajuste_ativo,Tanque
276.140,1966,3.051,0.0,0.0,645,2.54,-0.25,0.000,876,OFF,OFF,4,3.35,3.35,359.45,3.34,4.19,2.550,86.9,29.5,2.11,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.54,2.54,2,0.0
276.180,1898,3.080,0.0,0.0,617,3.71,-0.25,0.000,873,OFF,OFF,3,3.20,3.20,356.00,3.33,4.02,2.558,86.9,29.4,1.98,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.71,3.71,2,0.0
276.220,1886,2.975,0.0,0.0,634,3.69,-0.25,0.000,859,OFF,OFF,4,3.20,3.20,355.70,3.33,4.01,2.563,86.9,29.4,2.03,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.69,3.69,2,0.0
276.260,1969,2.865,0.0,0.0,687,1.70,-0.25,0.000,857,OFF,OFF,4,3.34,3.34,358.59,3.33,4.25,2.587,86.9,29.3,2.10,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
276.300,2005,3.063,0.0,0.0,655,1.30,-0.25,0.000,859,OFF,OFF,4,3.35,3.35,360.01,3.33,4.28,2.579,86.9,29.2,2.05,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.30,1.30,2,0.0
276.340,1987,2.980,0.0,0.0,667,1.81,-0.25,0.000,858,OFF,OFF,3,3.29,3.29,358.90,3.33,4.22,2.572,86.9,29.2,2.10,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.81,1.81,2,0.0
276.380,2035,3.006,0.0,0.0,677,1.23,-0.25,0.000,852,OFF,OFF,4,3.43,3.43,361.40,3.34,4.38,2.580,86.9,29.2,2.17,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.23,1.23,2,0.0
276.420,2027,2.954,0.0,0.0,686,1.32,-0.25,0.000,850,OFF,OFF,3,3.38,3.38,361.05,3.33,4.32,2.579,86.9,29.2,2.10,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.32,1.32,2,0.0
276.460,2053,2.910,0.0,0.0,706,1.57,-0.25,0.000,834,OFF,OFF,4,3.44,3.44,362.10,3.34,4.40,2.562,86.9,29.3,2.17,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.57,1.57,2,0.0
276.500,2047,3.009,0.0,0.0,680,1.60,-0.25,0.000,833,OFF,OFF,4,3.44,3.44,361.88,3.34,4.38,2.560,86.9,29.3,2.15,3.09,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.60,1.60,2,0.0
276.540,1983,3.067,0.0,0.0,647,1.97,-0.25,0.000,829,OFF,OFF,4,3.30,3.30,359.37,3.33,4.22,2.558,86.9,29.4,2.05,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.97,1.97,2,0.0
276.580,1980,2.889,0.0,0.0,686,2.09,-0.25,0.000,819,OFF,OFF,4,3.29,3.29,359.18,3.34,4.21,2.552,86.9,29.4,2.11,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.09,2.09,2,0.0
276.620,2027,2.907,0.0,0.0,697,1.44,-0.25,0.000,818,OFF,OFF,4,3.36,3.36,360.90,3.34,4.30,2.560,86.9,29.4,2.18,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.44,1.44,2,0.0
276.660,2040,3.050,0.0,0.0,669,1.60,-0.25,0.000,808,OFF,OFF,3,3.43,3.43,362.78,3.33,4.38,2.559,86.9,29.4,2.12,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.60,1.60,2,0.0
276.700,2021,2.907,0.0,0.0,696,1.67,-0.25,0.000,807,OFF,OFF,4,3.37,3.37,361.45,3.34,4.30,2.551,86.9,29.4,2.13,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.67,1.67,2,0.0
276.740,2032,3.050,0.0,0.0,666,1.68,-0.25,0.000,817,OFF,OFF,4,3.36,3.36,361.44,3.34,4.30,2.549,86.9,29.4,2.17,3.09,-20.0,12.78,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.68,1.68,2,0.0
276.780,1988,3.087,0.0,0.0,644,1.82,-0.25,0.000,818,OFF,OFF,3,3.29,3.29,359.68,3.33,4.21,2.549,86.9,29.4,2.03,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.82,1.82,2,0.0
276.820,1988,2.874,0.0,0.0,692,2.02,-0.25,0.000,822,OFF,OFF,4,3.29,3.29,359.02,3.34,4.21,2.552,86.9,29.4,2.12,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.02,2.02,2,0.0
276.860,1997,3.038,0.0,0.0,658,1.37,-0.25,0.000,821,OFF,OFF,4,3.36,3.36,359.87,3.34,4.29,2.568,86.9,29.4,2.11,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.37,1.37,2,0.0
276.900,1950,3.093,0.0,0.0,631,2.27,-0.25,0.000,817,OFF,OFF,3,3.29,3.29,358.04,3.33,4.21,2.569,86.9,29.3,2.04,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.27,2.27,2,0.0
276.940,1943,2.886,0.0,0.0,674,2.36,-0.25,0.000,818,OFF,OFF,4,3.29,3.29,357.70,3.33,4.13,2.564,86.9,29.3,2.07,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.36,2.36,2,0.0
276.980,1983,3.026,0.0,0.0,655,1.38,-0.25,0.000,825,OFF,OFF,4,3.36,3.36,358.94,3.33,4.22,2.580,86.9,29.3,2.13,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.38,1.38,2,0.0
277.020,1930,2.926,0.0,0.0,660,2.36,-0.25,0.000,820,OFF,OFF,3,3.29,3.29,357.20,3.33,4.20,2.587,86.9,29.2,2.02,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.36,2.36,2,0.0
277.060,1913,3.013,0.0,0.0,635,2.66,-0.24,0.000,819,OFF,OFF,4,3.27,3.27,356.94,3.33,4.11,2.581,86.9,29.2,2.07,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.66,2.66,2,0.0
277.100,1969,2.922,0.0,0.0,674,1.34,-0.24,0.000,809,OFF,OFF,4,3.34,3.34,358.79,3.33,4.28,2.589,86.9,29.2,2.10,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.34,1.34,2,0.0
277.140,1978,3.095,0.0,0.0,639,1.18,-0.24,0.000,808,OFF,OFF,4,3.35,3.35,359.06,3.33,4.29,2.589,86.9,29.1,2.05,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.18,1.18,2,0.0
277.180,2002,2.972,0.0,0.0,674,1.74,-0.24,0.000,812,OFF,OFF,4,3.30,3.30,358.46,3.33,4.22,2.583,86.9,29.1,2.11,3.09,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.74,1.74,2,0.0
277.220,2061,3.018,0.0,0.0,683,1.19,-0.25,0.000,812,OFF,OFF,4,3.51,3.51,362.39,3.33,4.47,2.589,86.9,29.1,2.19,3.08,-20.0,12.75,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.19,1.19,2,0.0
277.260,2040,3.048,0.0,0.0,669,1.21,-0.25,0.000,808,OFF,OFF,4,3.45,3.45,361.60,3.33,4.41,2.580,86.9,29.2,2.13,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.21,1.21,2,0.0
277.300,2033,2.831,0.0,0.0,719,1.30,-0.25,0.000,806,OFF,OFF,3,3.44,3.44,361.33,3.34,4.33,2.572,86.9,29.2,2.14,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.30,1.30,2,0.0
277.340,2099,3.028,0.0,0.0,693,1.50,-0.25,0.000,801,OFF,OFF,4,3.51,3.51,363.95,3.34,4.48,2.570,86.9,29.3,2.21,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.50,1.50,2,0.0
277.380,2042,3.047,0.0,0.0,670,1.61,-0.25,0.000,802,OFF,OFF,4,3.38,3.38,361.66,3.33,4.32,2.559,86.9,29.3,2.12,3.08,-20.0,12.75,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.61,1.61,2,0.0
277.420,2037,2.872,0.0,0.0,710,1.69,-0.25,0.000,813,OFF,OFF,4,3.37,3.37,361.48,3.34,4.31,2.551,86.9,29.4,2.16,3.09,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.69,1.69,2,0.0
277.460,2064,3.012,0.0,0.0,685,1.69,-0.25,0.000,822,OFF,OFF,4,3.44,3.44,362.56,3.34,4.40,2.550,86.9,29.4,2.16,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.69,1.69,2,0.0
277.500,2041,2.976,0.0,0.0,686,1.70,-0.25,0.000,823,OFF,OFF,4,3.43,3.43,362.61,3.34,4.39,2.549,86.9,29.4,2.15,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
277.540,2027,2.885,0.0,0.0,703,1.78,-0.25,0.000,827,OFF,OFF,4,3.36,3.36,361.49,3.33,4.30,2.543,86.9,29.5,2.14,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.78,1.78,2,0.0
277.580,2040,3.057,0.0,0.0,668,1.70,-0.25,0.000,828,OFF,OFF,4,3.42,3.42,361.74,3.34,4.37,2.550,86.9,29.5,2.14,3.09,-20.0,12.75,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.70,1.70,2,0.0
277.620,1996,2.904,0.0,0.0,688,1.77,-0.25,0.000,840,OFF,OFF,4,3.36,3.36,360.04,3.33,4.23,2.557,86.9,29.5,2.11,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.77,1.77,2,0.0
277.660,2037,3.011,0.0,0.0,677,1.62,-0.25,0.000,842,OFF,OFF,4,3.43,3.43,361.48,3.33,4.30,2.559,86.9,29.4,2.18,3.08,-20.0,12.75,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.62,1.62,2,0.0
277.700,2106,2.951,0.0,0.0,714,1.78,-0.25,0.000,843,OFF,OFF,4,3.52,3.52,364.26,3.34,4.48,2.551,86.9,29.5,2.26,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.78,1.78,2,0.0
277.740,2126,2.943,0.0,0.0,723,1.97,-0.25,0.000,842,OFF,OFF,4,3.53,3.53,365.04,3.33,4.51,2.540,86.9,29.5,2.27,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.97,1.97,2,0.0
277.780,2149,3.016,0.0,0.0,713,1.93,-0.26,0.000,836,OFF,OFF,4,3.53,3.53,365.97,3.34,4.59,2.539,86.9,29.6,2.30,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.93,1.93,2,0.0
277.820,2132,3.052,0.0,0.0,699,2.10,-0.26,0.000,846,OFF,OFF,4,3.52,3.52,365.28,3.34,4.50,2.522,86.9,29.6,2.22,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.10,2.10,2,0.0
277.860,2103,2.939,0.0,0.0,716,2.19,-0.26,0.000,847,OFF,OFF,4,3.45,3.45,363.91,3.34,4.41,2.519,86.9,29.7,2.25,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.19,2.19,2,0.0
277.900,2167,2.982,0.0,0.0,727,2.13,-0.26,0.000,848,OFF,OFF,4,3.52,3.52,365.53,3.33,4.49,2.518,86.9,29.7,2.30,3.07,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.13,2.13,2,0.0
277.940,2139,3.078,0.0,0.0,695,2.29,-0.26,0.000,848,OFF,OFF,4,3.53,3.53,366.66,3.33,4.50,2.502,86.9,29.8,2.25,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.29,2.29,2,0.0
277.980,2119,2.964,0.0,0.0,715,2.37,-0.26,0.000,846,OFF,OFF,4,3.45,3.45,364.80,3.34,4.41,2.502,86.9,29.8,2.22,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.37,2.37,2,0.0
278.020,2177,3.024,0.0,0.0,720,2.29,-0.26,0.000,848,OFF,OFF,4,3.45,3.45,365.15,3.34,4.41,2.508,86.9,29.8,2.32,3.08,-20.0,12.76,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.29,2.29,2,0.0
278.060,2141,3.075,0.0,0.0,696,2.30,-0.26,0.000,862,OFF,OFF,3,3.53,3.53,365.72,3.34,4.50,2.499,86.9,29.9,2.26,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.30,2.30,2,0.0
278.100,2114,2.856,0.0,0.0,741,2.45,-0.26,0.000,867,OFF,OFF,4,3.46,3.46,364.68,3.34,4.43,2.500,86.9,29.9,2.26,3.08,-20.0,12.67,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.45,2.45,2,0.0
278.140,2220,2.976,0.0,0.0,746,2.55,-0.26,0.000,869,OFF,OFF,4,3.60,3.60,368.76,3.34,4.58,2.499,86.9,29.9,2.35,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.55,2.55,2,0.0
278.180,2170,3.051,0.0,0.0,712,2.44,-0.26,0.000,874,OFF,OFF,4,3.53,3.53,366.84,3.34,4.50,2.482,86.9,29.9,2.27,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
278.220,2129,2.867,0.0,0.0,743,2.56,-0.26,0.000,876,OFF,OFF,4,3.45,3.45,365.11,3.34,4.42,2.488,86.9,30.0,2.29,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.56,2.56,2,0.0
278.260,2223,2.962,0.0,0.0,751,2.44,-0.26,0.000,892,OFF,OFF,4,3.54,3.54,367.53,3.35,4.51,2.474,86.9,30.0,2.33,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.44,2.44,2,0.0
278.300,2146,3.026,0.0,0.0,709,2.62,-0.26,0.000,897,OFF,OFF,4,3.59,3.59,368.78,3.34,4.57,2.479,86.9,30.1,2.26,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.62,2.62,2,0.0
278.340,2124,3.098,0.0,0.0,686,2.66,-0.26,0.000,897,OFF,OFF,3,3.45,3.45,365.21,3.34,4.43,2.479,86.9,30.1,2.30,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.66,2.66,2,0.0
278.380,2134,2.976,0.0,0.0,717,2.45,-0.26,0.000,893,OFF,OFF,4,3.51,3.51,367.55,3.35,4.49,2.472,86.9,30.1,2.24,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.45,2.45,2,0.0
278.420,2051,3.000,0.0,0.0,684,2.93,-0.26,0.000,895,OFF,OFF,4,3.30,3.30,362.07,3.35,4.23,2.472,86.9,30.1,2.12,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.93,2.93,2,0.0
278.460,2057,3.085,0.0,0.0,667,2.61,-0.26,0.000,908,OFF,OFF,3,3.31,3.31,362.27,3.34,4.24,2.488,86.9,30.0,2.26,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.61,2.61,2,0.0
278.500,2120,2.925,0.0,0.0,726,2.59,-0.26,0.000,915,OFF,OFF,4,3.44,3.44,364.85,3.35,4.41,2.490,86.9,30.0,2.22,3.09,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.59,2.59,2,0.0
278.540,2014,2.889,0.0,0.0,697,3.03,-0.26,0.000,916,OFF,OFF,4,3.24,3.24,360.61,3.35,4.16,2.491,86.9,30.0,2.06,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,3.03,3.03,2,0.0
278.580,2069,3.128,0.0,0.0,662,2.33,-0.26,0.000,920,OFF,OFF,3,3.37,3.37,362.76,3.34,4.31,2.508,86.9,29.9,2.24,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.33,2.33,2,0.0
278.620,2115,3.336,0.0,0.0,634,2.33,-0.26,0.000,937,OFF,OFF,3,3.49,3.49,364.73,3.34,4.46,2.509,86.9,29.9,2.13,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.33,2.33,2,0.0
278.660,1944,2.995,0.0,0.0,649,2.60,-0.26,0.000,940,OFF,OFF,3,3.34,3.34,361.08,3.34,4.27,2.511,86.9,29.8,2.04,3.09,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.60,2.60,2,0.0
278.700,1969,2.938,0.0,0.0,670,2.85,-0.25,0.000,942,OFF,OFF,4,3.21,3.21,357.39,3.33,4.11,2.529,86.9,29.8,2.09,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.85,2.85,2,0.0
278.740,1980,3.049,0.0,0.0,649,2.42,-0.25,0.000,940,OFF,OFF,3,3.27,3.27,359.52,3.33,4.19,2.540,86.9,29.7,2.05,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.42,2.42,2,0.0
278.780,1883,3.077,0.0,0.0,612,4.49,-0.25,0.000,927,OFF,OFF,4,3.13,3.13,355.95,3.33,4.02,2.551,86.9,29.6,1.91,3.08,-20.0,12.70,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,4.49,4.49,2,0.0
278.820,1828,2.931,0.0,0.0,624,4.45,-0.25,0.000,926,OFF,OFF,3,3.06,3.06,353.38,3.32,3.95,2.576,86.9,29.4,2.02,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,4.45,4.45,2,0.0
278.860,1913,2.966,0.0,0.0,645,2.63,-0.25,0.000,925,OFF,OFF,4,3.27,3.27,356.98,3.33,4.17,2.581,86.9,29.3,2.00,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.63,2.63,2,0.0
278.900,1819,2.942,0.0,0.0,618,4.31,-0.24,0.000,909,OFF,OFF,4,3.06,3.06,352.79,3.33,3.93,2.583,86.9,29.2,1.95,3.09,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,4.31,4.31,2,0.0
278.940,1900,2.993,0.0,0.0,635,2.16,-0.24,0.000,903,OFF,OFF,3,3.25,3.25,355.67,3.32,4.09,2.608,86.9,29.1,2.05,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.16,2.16,2,0.0
278.980,1987,2.991,0.0,0.0,664,0.98,-0.24,0.000,877,OFF,OFF,4,3.41,3.41,359.46,3.33,4.36,2.612,86.9,29.0,2.06,3.08,-20.0,12.70,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.98,0.98,2,0.0
279.020,1907,3.009,0.0,0.0,634,2.15,-0.24,0.000,874,OFF,OFF,4,3.29,3.29,356.61,3.32,4.20,2.610,86.9,29.0,2.00,3.08,-20.0,12.69,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.15,2.15,2,0.0
279.060,1876,3.082,0.0,0.0,609,2.39,-0.24,0.000,863,OFF,OFF,3,3.21,3.21,354.95,3.32,4.12,2.619,86.9,29.0,2.06,3.08,-20.0,12.70,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.39,2.39,2,0.0
279.100,2011,2.994,0.0,0.0,672,1.51,-0.24,0.000,840,OFF,OFF,4,3.30,3.30,357.74,3.32,4.23,2.606,86.9,29.0,2.12,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.51,1.51,2,0.0
279.140,1947,2.999,0.0,0.0,649,1.53,-0.24,0.000,836,OFF,OFF,4,3.42,3.42,360.53,3.33,4.37,2.618,86.9,29.0,2.07,3.08,-20.0,12.71,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.53,1.53,2,0.0
279.180,1929,3.083,0.0,0.0,627,1.88,-0.24,0.000,813,OFF,OFF,3,3.29,3.29,356.84,3.32,4.21,2.610,86.9,29.0,2.07,3.08,-20.0,12.70,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.88,1.88,2,0.0
279.220,2014,2.947,0.0,0.0,684,0.81,-0.24,0.000,810,OFF,OFF,4,3.41,3.41,360.20,3.33,4.36,2.602,86.9,29.0,2.17,3.09,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.81,0.81,2,0.0
279.260,1976,3.036,0.0,0.0,651,0.79,-0.24,0.000,812,OFF,OFF,3,3.36,3.36,359.95,3.32,4.30,2.599,86.9,29.0,2.07,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,0.79,0.79,2,0.0
279.300,1976,2.965,0.0,0.0,667,1.20,-0.24,0.000,812,OFF,OFF,3,3.36,3.36,359.04,3.32,4.30,2.600,86.9,29.1,2.09,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.20,1.20,2,0.0
279.340,1990,2.937,0.0,0.0,678,1.02,-0.24,0.000,810,OFF,OFF,4,3.36,3.36,359.60,3.33,4.29,2.593,86.9,29.1,2.13,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.02,1.02,2,0.0
279.380,1962,2.940,0.0,0.0,668,1.67,-0.24,0.000,809,OFF,OFF,4,3.30,3.30,358.53,3.32,4.22,2.591,86.9,29.1,2.09,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.67,1.67,2,0.0
279.420,2072,2.925,0.0,0.0,708,1.13,-0.25,0.000,805,OFF,OFF,4,3.51,3.51,362.92,3.33,4.47,2.598,86.9,29.1,2.17,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.13,1.13,2,0.0
279.460,2094,3.069,0.0,0.0,682,1.36,-0.25,0.000,807,OFF,OFF,3,3.53,3.53,363.75,3.33,4.50,2.583,86.9,29.2,2.21,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.36,1.36,2,0.0
279.500,2050,2.984,0.0,0.0,687,1.33,-0.25,0.000,818,OFF,OFF,4,3.45,3.45,361.97,3.33,4.41,2.571,86.9,29.2,2.17,3.08,-20.0,12.74,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.33,1.33,2,0.0
279.540,2055,2.929,0.0,0.0,702,1.50,-0.25,0.000,819,OFF,OFF,4,3.44,3.44,362.03,3.33,4.40,2.569,86.9,29.3,2.16,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.50,1.50,2,0.0
279.580,2096,3.025,0.0,0.0,693,1.68,-0.25,0.000,823,OFF,OFF,4,3.52,3.52,363.52,3.34,4.49,2.560,86.9,29.4,2.21,3.09,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.68,1.68,2,0.0
279.620,2101,3.005,0.0,0.0,699,1.71,-0.25,0.000,824,OFF,OFF,4,3.52,3.52,363.92,3.33,4.49,2.549,86.9,29.4,2.21,3.08,-20.0,12.76,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.71,1.71,2,0.0
279.660,2126,2.976,0.0,0.0,714,1.81,-0.25,0.000,825,OFF,OFF,4,3.52,3.52,364.95,3.33,4.49,2.548,86.9,29.5,2.25,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.81,1.81,2,0.0
279.700,2148,2.999,0.0,0.0,716,1.90,-0.25,0.000,843,OFF,OFF,4,3.53,3.53,365.73,3.34,4.50,2.532,86.9,29.5,2.25,3.08,-20.0,12.72,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,1.90,1.90,2,0.0
279.740,2168,3.001,0.0,0.0,723,2.00,-0.26,0.000,847,OFF,OFF,4,3.59,3.59,366.73,3.34,4.58,2.522,86.9,29.6,2.32,3.08,-20.0,12.75,4.57,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.00,2.00,2,0.0
279.780,2148,3.092,0.0,0.0,695,2.11,-0.26,0.000,859,OFF,OFF,3,3.53,3.53,365.88,3.34,4.50,2.527,86.9,29.7,2.26,3.08,-20.0,12.73,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.11,2.11,2,0.0
279.820,2147,2.991,0.0,0.0,718,2.20,-0.26,0.000,866,OFF,OFF,4,3.53,3.53,365.83,3.34,4.50,2.519,86.9,29.7,2.24,3.08,-20.0,12.70,4.58,3.5,1450.3,ON,OFF,OFF,OFF,OFF,0.000,2.20,2.20,2,0.0
